,0,1,2,3,4
f65cc170-6cac-4be0-9896-ec68466ff0a6,THE WASHINGTON TAX & PUBLIC POLICY GROUP (FORMERLY THE WASHINGTON TAX GROUP),GENERAL MOTORS COMPANY,,2011-01-14T10:51:18.380000-05:00,2010
552e2221-a9cf-41ff-9d68-30d997b3ba3d,MOTORCYCLE INDUSTRY COUNCIL,MOTORCYCLE INDUSTRY COUNCIL,50000.00,2011-01-17T13:07:40.600000-05:00,2010
0d4f2012-3711-4d2e-b190-846c974e51fd,ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION,62650.00,2011-01-17T16:00:12.407000-05:00,2010
0cfebcc8-cb29-40d9-9892-2670473c9077,"CAPITOL DECISIONS, INC.",OKLAHOMA INDEPENDENT PETROLEUM ASSOCIATION,,2011-01-18T07:04:57.600000-05:00,2010
47485ba9-1c0b-4cd1-8602-833cf53809b0,"K&L GATES, LLP",AZURE DYNAMICS,,2011-01-18T11:37:30.917000-05:00,2010
80c00900-b610-4723-a847-92a33c51b0bb,"APTIV, PLC",APTIV PLC,68890.00,2011-01-18T12:15:03.133000-05:00,2010
2dd7ba82-a117-4648-8eb0-2a3622e92fda,MAGNA SERVICES OF AMERICA INC.,MAGNA SERVICES OF AMERICA INC.,20000.00,2011-01-18T15:44:33.460000-05:00,2010
a538e2a3-a2d1-418d-8fb8-4b3f91031c40,STRATEGIC MARKETING INNOVATIONS,QINETIQ NORTH AMERICA (FORMERLY FOSTER MILLER INCORPORATED),,2011-01-18T16:40:25.210000-05:00,2010
d51e14c4-3ba5-4107-a522-6d5bd73953e9,"BALCH & BINGHAM, LLP",ALTEC INDUSTRIES INC,,2011-01-18T16:55:45.147000-05:00,2010
89904fbe-c843-497d-b284-c298c3ee9c29,"THE FERGUSON GROUP, LLC",ANDERSON-IN CITY OF,,2011-01-18T18:57:39.727000-05:00,2010
83b54d5e-be92-483e-a5b7-09281d174306,SALT RIVER PROJECT,SALT RIVER PROJECT,160000.00,2011-01-19T09:59:33.740000-05:00,2010
b3fae315-f40e-46f4-a0ac-d23641ed61a4,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1620000.00,2011-01-19T10:07:04.910000-05:00,2010
e886f9a7-42cc-4c98-9bcd-2c8fcd627c07,"ML STRATEGIES, LLC",CAPSTONE TURBINE CORPORATION,,2011-01-19T10:23:37.863000-05:00,2010
b4364a6a-ae4c-457a-a7f4-33871a96a727,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,500000.00,2011-01-19T10:54:05.147000-05:00,2010
6d97ccb7-ffa3-49cf-86e2-4bfb8ffd76b4,"NORTH BRIDGE COMMUNICATIONS, INC.",PICKENS PLAN,,2011-01-19T11:36:22.493000-05:00,2010
e42fb351-bd79-4cb1-a736-008ff2600326,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),809000.00,2011-01-19T13:56:53.490000-05:00,2010
6957a4ee-3535-4359-8494-e055cce0ee4f,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,INDEPENDENT PETROLEUM ASSOCIATION OF AMERICA,221584.00,2011-01-19T14:11:36.707000-05:00,2010
fdd26a57-e6e1-4c30-a05b-09f1b5c401c3,"MARCUS G. FAUST, PC",NV ENERGY,,2011-01-19T14:40:23.973000-05:00,2010
8b87760c-99ce-434b-b22f-0d3ed7b100c7,"ALPINE GROUP PARTNERS, LLC.",SOUTHERN COMPANY GAS (F K A AGL RESOURCES),,2011-01-19T14:47:23.393000-05:00,2010
afbb6394-037a-418f-acd2-d830b0750dc9,"VAN HEUVELEN STRATEGIES, LLC","AEROVIRONMENT, INC.",,2011-01-19T14:51:49.987000-05:00,2010
f4290263-4504-4106-8e27-5bb2058c5abf,"ALPINE GROUP PARTNERS, LLC.",BG NORTH AMERICA,,2011-01-19T15:07:40.723000-05:00,2010
2c2c7abe-ed5f-4ed5-8096-70a8eed79ca7,"VAN HEUVELEN STRATEGIES, LLC",THE WASHINGTON TAX GROUP,,2011-01-19T15:08:50.457000-05:00,2010
0e2f3dce-0981-4299-bd67-2bff111cbe10,"ALPINE GROUP PARTNERS, LLC.",DUKE ENERGY,,2011-01-19T15:49:33.317000-05:00,2010
98ef3914-e412-474e-ad24-ff57714b48e6,"ALPINE GROUP PARTNERS, LLC.",EL PASO CORPORATION,,2011-01-19T15:51:52.283000-05:00,2010
a8455e42-b7b3-4bef-a05d-2d63e29a6748,PNM RESOURCES,PNM RESOURCES,110000.00,2011-01-19T16:24:47.190000-05:00,2010
b5dc12ef-9ba1-4a02-82d3-39431925287b,"ALPINE GROUP PARTNERS, LLC.",NATIONAL MINING ASSOCIATION,,2011-01-19T16:27:16.363000-05:00,2010
08c5b6f1-6ccc-4c26-9a1c-7375b15c859f,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2011-01-19T16:34:57.017000-05:00,2010
7e460cda-9e23-4b73-90b4-2a2eefee1436,AMERICAN JEWISH COMMITTEE,AMERICAN JEWISH COMMITTEE,30000.00,2011-01-19T17:17:20.080000-05:00,2010
e4a51f92-18af-4adf-bfb2-2ba5723b812f,"SHL AND ASSOCIATES, INC.",CLEAN ENERGY,,2011-01-19T17:19:32.717000-05:00,2010
5a9d4034-4448-45d5-9f07-94d2ed738a25,"SHL AND ASSOCIATES, INC.",HONDA NORTH AMERICA INC,,2011-01-19T17:36:39.390000-05:00,2010
694543ee-7acc-4c43-8ea0-b86c2da5a7a8,"ALPINE GROUP PARTNERS, LLC.",NRG ENERGY INC,,2011-01-19T17:36:41.187000-05:00,2010
8facfe73-ba94-4d40-9a1e-ff51260aa846,PUGET SOUND ENERGY,PUGET SOUND ENERGY,355000.00,2011-01-19T17:59:32.297000-05:00,2010
19e09e55-b68b-44cb-a24f-fbb5a5e6fedb,EATON CORPORATION,EATON CORPORATION,187668.00,2011-01-19T18:08:11.140000-05:00,2010
921e21d8-80d2-4653-9c1e-8128b4fca50e,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",MULLER GROUP INTERNATIONAL,,2011-01-19T19:22:11.250000-05:00,2010
514fefda-227b-4e5e-b932-e1428f2d1ac7,CONSTELLATION ENERGY GROUP,CONSTELLATION ENERGY GROUP,1090000.00,2011-01-19T20:44:08.903000-05:00,2010
ad0dacb5-17c5-421c-8037-c626f6cf3d30,"HYUNDAI - KIA AMERICA TECHNICAL CENTER, INC.",HYUNDAI - KIA AMERICA TECHNICAL CENTER INC,23000.00,2011-01-19T21:45:22.837000-05:00,2010
d73af0d1-c672-497b-aa80-5a9066072233,"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)",TOYOTA MOTOR NORTH AMERICA INC (TMA),1030000.00,2011-01-20T09:11:58.237000-05:00,2010
c2172399-6a06-4311-9827-2f8c4a9815c7,CENTERPOINT ENERGY,CENTERPOINT ENERGY,25000.00,2011-01-20T09:28:23.547000-05:00,2010
9768744c-54e5-4ee7-a433-bea5a7abcc9f,"KOUNTOUPES DENHAM CARR & REID, LLC",BEST BUY CO. INC.,,2011-01-20T09:45:13.580000-05:00,2010
1d436350-dec7-4c0a-95d5-7092de94dcc8,FORD MOTOR COMPANY,FORD MOTOR COMPANY,1360000.00,2011-01-20T10:24:53.127000-05:00,2010
8b75d099-8c92-4c93-b949-527844b8134b,DTE ENERGY,DTE ENERGY,250000.00,2011-01-20T10:53:14.937000-05:00,2010
6a0ea032-2020-4a5b-a0bd-4c8c6bfeb6c3,SIEMENS CORPORATION,SIEMENS CORPORATION,1480000.00,2011-01-20T11:08:02.157000-05:00,2010
8d8ca21c-40db-425f-a1b2-94b22ed2e80d,PPL CORPORATION,PPL CORPORATION,430000.00,2011-01-20T11:29:22.373000-05:00,2010
66cb480d-3b66-44c7-8cd8-be7a8ba9a53f,GENERAL MOTORS COMPANY,GENERAL MOTORS COMPANY,3000000.00,2011-01-20T11:36:57.653000-05:00,2010
bf1fbd94-e44d-454e-a92e-79f26b480f2a,"XCEL ENERGY, INC",XCEL ENERGY INC,430000.00,2011-01-20T11:52:25.123000-05:00,2010
4295a694-e751-4cb3-aff7-4c911c11b012,INTERNATIONAL ASSOCIATION OF PLUMBING AND MECHANICAL OFFICIALS,INTERNATIONAL ASSOCIATION OF PLUMBING AND MECHANICAL OFFICIALS,20000.00,2011-01-20T11:57:17.607000-05:00,2010
78cf3042-3ace-49f3-8726-aeae5df3ac92,CHEVRON U.S.A. INC.,CHEVRON U.S.A. INC.,2890000.00,2011-01-20T12:02:01.123000-05:00,2010
321c5ab6-2c9a-42a8-866e-b7b7bfb8385d,EL PASO CORPORATION,EL PASO CORPORATION,176000.00,2011-01-20T12:06:48.060000-05:00,2010
bc37a1af-26ad-47a8-99f3-7fb016d4d85e,"TATE STRATEGIES, INC",SECURING AMERICA'S FUTURE ENERGY FOUNDATION (SAFE),,2011-01-20T12:34:57.217000-05:00,2010
4ab8dd25-964b-48d0-a051-e3bffa9525e7,"TATE STRATEGIES, INC",ELECTRIFICATION COALITION ALLIANCE,,2011-01-20T12:40:36.167000-05:00,2010
ad4f35f8-c77c-4fb8-b177-68af22320db6,"WILLIAMS AND JENSEN, PLLC",OGE ENERGY CORP,,2011-01-20T12:45:17.840000-05:00,2010
eb36ed8b-d148-4433-9267-9fb4a5e832d8,FEDEX CORPORATION,FEDEX CORPORATION,6046789.00,2011-01-20T13:03:21.980000-05:00,2010
afb28eb5-1884-4133-98c6-56429f6e6b35,AMERICAN GAS ASSOCIATION,AMERICAN GAS ASSOCIATION,210000.00,2011-01-20T13:20:20.730000-05:00,2010
80a8db63-301f-4160-be75-50cd7bd92251,"QUALCOMM, INCORPORATED",QUALCOMM INCORPORATED,1480000.00,2011-01-20T13:28:45.403000-05:00,2010
bb23e15e-4ac5-43ed-b595-f4a9cf29853d,ALLIANCE FOR AUTOMOTIVE INNOVATION,ALLIANCE FOR AUTOMOTIVE INNOVATION,1308000.00,2011-01-20T13:46:54.250000-05:00,2010
ba17691d-46d6-4d64-9100-bd71d7a76a94,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,3280000.00,2011-01-20T13:57:53.673000-05:00,2010
dc8dd53c-8867-4f7a-adc3-841417919ea9,NATIONAL GRID USA,NATIONAL GRID USA,960000.00,2011-01-20T14:26:51.233000-05:00,2010
f7a3cb18-3bf2-4a4c-9f08-dd8da0a3edf2,FMC CORPORATION,FMC CORPORATION,340000.00,2011-01-20T14:56:13.963000-05:00,2010
5a9695c6-744f-423a-a576-a4279b02354f,"BEST BUY CO., INC.",BEST BUY CO INC,250000.00,2011-01-20T15:02:45.257000-05:00,2010
b9970131-0b3f-488e-903d-4e5be1e9ab64,"AMERICAN HONDA MOTOR CO., INC. (FORMERLY HONDA NORTH AMERICA)",AMERICAN HONDA MOTOR CO INC (FORMERLY HONDA NORTH AMERICA),547247.52,2011-01-20T15:16:20.540000-05:00,2010
c75a811b-df60-462b-81da-4ce53cbae6c2,"SIGNAL GROUP CONSULTING, LLC","BETTER PLACE, INC.",,2011-01-20T15:29:29.023000-05:00,2010
d2fc2a21-e22d-4813-af01-7340f5dc38a5,"C2 GROUP, LLC",PROTERRA,,2011-01-20T15:32:26.587000-05:00,2010
d5cb8a85-d35b-434b-96dd-c7eeb849482e,PORTLAND GENERAL ELECTRIC,PORTLAND GENERAL ELECTRIC,110000.00,2011-01-20T15:38:57.100000-05:00,2010
d4b81df8-a916-43cb-8edd-734e1312f312,EVERSOURCE ENERGY SERVICE COMPANY,EVERSOURCE ENERGY SERVICE COMPANY,270000.00,2011-01-20T15:38:58.553000-05:00,2010
d4b81df8-a916-43cb-8edd-734e1312f312,EVERSOURCE ENERGY SERVICE COMPANY,EVERSOURCE ENERGY SERVICE COMPANY,270000.00,2011-01-20T15:38:58.553000-05:00,2010
c72c9f4c-2c2b-48a0-a090-6938028e2545,NATIONAL PROPANE GAS ASSOCIATION,NATIONAL PROPANE GAS ASSOCIATION,320000.00,2011-01-20T15:39:02.817000-05:00,2010
a09a1aa8-90f8-46d1-8a49-95e883555798,"ALPINE GROUP PARTNERS, LLC.",EATON CORPORATION,,2011-01-20T15:43:05.037000-05:00,2010
c80c3715-035f-4f58-bc92-51ff96b35c35,"ALPINE GROUP PARTNERS, LLC.",MURPHY OIL CORPORATION,,2011-01-20T15:45:44.507000-05:00,2010
6d04bb34-a438-4363-9c89-b4c9e585e780,"SHELL USA, INC. (FKA SHELL OIL COMPANY)","SHELL USA, INC. (FKA SHELL OIL COMPANY)",2200000.00,2011-01-20T15:56:56.070000-05:00,2010
29c9c812-7c0b-4d96-9be9-206428539860,"ALPINE GROUP PARTNERS, LLC.",FORD MOTOR COMPANY,,2011-01-20T15:56:59.647000-05:00,2010
2f32dd73-87c9-480b-9936-c97cd0c8b899,MICHAEL A. ANDREWS,PORTLAND GENERAL ELECTRIC CO,,2011-01-20T16:10:52.193000-05:00,2010
9acc53d6-23f3-4d7a-aac7-b9c9e1474901,CMS ENERGY CORP,CMS ENERGY CORP,520000.00,2011-01-20T16:43:21.583000-05:00,2010
0321d6fb-b0e5-4d76-8aa8-6b6e3617376a,DOW LOHNES GOVERNMENT STRATEGIES LLC,NATIONAL GRID USA,,2011-01-20T16:52:23.693000-05:00,2010
d55b62cd-686b-4d39-962f-b96d10cfcdd5,PACIFIC GAS AND ELECTRIC COMPANY,PACIFIC GAS AND ELECTRIC COMPANY,670000.00,2011-01-20T17:02:49.240000-05:00,2010
9ce3ff2c-1063-4834-8a96-f79549845a2c,EXXON MOBIL CORP,EXXON MOBIL CORP,2420000.00,2011-01-20T17:14:35.803000-05:00,2010
8921a071-088b-4f2b-a5bd-f5cb75e809ff,QGA PUBLIC AFFAIRS (FORMERLY QUINN GILLESPIE & ASSOCIATES),CODA AUTOMOTIVE,,2011-01-20T17:16:03.567000-05:00,2010
664a5865-364c-4b97-bc91-37db8901d1f6,ELECTRIC POWER SUPPLY ASSOCIATION,ELECTRIC POWER SUPPLY ASSOCIATION,150000.00,2011-01-20T17:17:29.193000-05:00,2010
1c675aa5-1ffb-491f-a95d-21df9f8438a4,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,160000.00,2011-01-20T17:20:21.287000-05:00,2010
1f139afe-1cbb-4203-91d3-ca454a884423,AMEREN SERVICES,AMEREN SERVICES,2060000.00,2011-01-20T17:21:30.723000-05:00,2010
fb2d21b6-4f5a-43ca-b756-2b7e0b2dad98,SPECTRA ENERGY,SPECTRA ENERGY,351492.00,2011-01-20T17:25:54.113000-05:00,2010
741fac0f-c561-49c1-8d71-9647bcf3f911,"SIGNAL GROUP CONSULTING, LLC","SIMBOL MATERIALS, LLC (FKA SIMBOL, INC.)",,2011-01-20T17:43:09.160000-05:00,2010
32437092-2fc2-489b-bc70-c0dbe497c343,"SIGNAL GROUP CONSULTING, LLC","TESLA MOTORS, INC.",,2011-01-20T18:00:58.987000-05:00,2010
63d1f99a-5370-47cf-92ee-723632f41d54,ELECTRIFICATION COALITION ALLIANCE,ELECTRIFICATION COALITION ALLIANCE,80000.00,2011-01-20T18:25:49.333000-05:00,2010
24ef2501-d7d1-47ab-9fbb-2233e861831d,MICHAEL A. ANDREWS,AMERICAN WIND ENERGY ASSOCIATION,,2011-01-20T18:28:03.957000-05:00,2010
35eb78d3-03b5-412b-ae8a-0ad8f4353e94,SEMPRA ENERGY,SEMPRA ENERGY,220000.00,2011-01-20T18:47:31.550000-05:00,2010
c17da6a7-a889-482c-80c7-ec06c90c2677,"PUBLIC STRATEGIES, INC.",GENERAL MOTORS COMPANY,,2011-01-20T19:30:42.657000-05:00,2010
a6365012-de95-4f83-8e1b-3b20121fec58,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,1910000.00,2011-01-20T19:34:57.797000-05:00,2010
283b8cae-7a17-4f2a-9cdb-43d01e1683bf,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1140000.00,2011-01-20T19:57:12.907000-05:00,2010
559aa6be-9fd6-49a1-bd33-4ddc5552cc85,"NISSAN NORTH AMERICA, INC.","NISSAN NORTH AMERICA, INC.",470000.00,2011-01-20T20:03:50.030000-05:00,2010
cd2242ca-f470-47ff-94b2-88be0836c8d2,MAZDA MOTOR OF AMERICA DBA MAZDA NORTH AMERICAN OPERATIONS,MAZDA MOTOR OF AMERICA DBA MAZDA NORTH AMERICAN OPERATIONS,77100.00,2011-01-20T21:19:08.297000-05:00,2010
cb43f597-bf08-44e0-b3f5-9134d4391b30,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,570000.00,2011-01-20T21:35:24.233000-05:00,2010
c922f849-f405-4c2c-bee1-bf90cd3806a0,NATIONAL WILDLIFE FEDERATION,NATIONAL WILDLIFE FEDERATION,40000.00,2011-01-21T12:15:57.727000-05:00,2010
02598059-f890-49ef-a5f2-87ff8d32a7bf,MICHAEL A. ANDREWS,AMERICAN WIND ENERGY ASSOCIATION,,2011-01-25T17:00:52.190000-05:00,2010
5e77c6bc-a381-468f-8be8-27563693f890,"GREENPEACE, INC.","GREENPEACE, INC",18236.76,2011-01-27T16:21:51.077000-05:00,2010
2066255b-8e5e-4edc-bee9-5c3417ccc863,AMEREN SERVICES,AMEREN SERVICES,1810000.00,2011-01-31T11:29:32.370000-05:00,2010
a2de8d70-0722-463f-9cd3-29689557dff5,AMERICAN PETROLEUM INSTITUTE,AMERICAN PETROLEUM INSTITUTE,1820000.00,2011-01-31T12:29:39.307000-05:00,2010
42deb713-816b-47da-a6e9-85cd063956ff,ELECTRIC DRIVE TRANSPORTATION ASSOCIATION,ELECTRIC DRIVE TRANSPORTATION ASSOCIATION,80000.00,2011-01-31T15:55:42.907000-05:00,2010
a8b337f5-c482-456f-84b0-8f1328b0ae39,CMS ENERGY CORP,CMS ENERGY CORP,380000.00,2011-02-02T12:34:13.267000-05:00,2010
bd416ccd-f19f-48ec-b803-8bf53e27130e,NGVAMERICA,NGVAMERICA,,2011-02-14T16:28:54.613000-05:00,2010
356bbb5f-2a97-4a3e-b2ea-c9c9f9f15e1f,POLSINELLI PC,DOMESTIC ENERGY PRODUCERS ALLIANCE,,2011-03-23T14:52:34.530000-04:00,2011
a9030b3c-fcbc-4e76-b3de-1e14b7197b7c,"XCEL ENERGY, INC",XCEL ENERGY INC,420000.00,2011-03-25T09:49:51.067000-04:00,2010
f2563d64-32c0-4738-bdd4-a4074a669dbe,STRATEGIC MARKETING INNOVATIONS,QINETIQ NORTH AMERICA (FORMERLY FOSTER MILLER INCORPORATED),,2011-04-08T16:34:06.113000-04:00,2011
afe39c6e-9729-4b39-bb14-7e4edce13b09,"APTIV, PLC",APTIV PLC,72494.00,2011-04-12T10:20:11.937000-04:00,2011
6e6fcdef-7343-4e15-bf4d-a4c5103536cc,"BALCH & BINGHAM, LLP",ALTEC INDUSTRIES INC,,2011-04-12T15:35:32.790000-04:00,2011
baa5255a-f31e-4d3f-84fe-a46955676bc0,"ML STRATEGIES, LLC",CAPSTONE TURBINE CORPORATION,,2011-04-14T09:44:14.103000-04:00,2011
82dff14a-634f-466c-b7f3-06149bdb3a24,NATURAL RESOURCE RESULTS LLC,SONOMA WATER,,2011-04-16T16:22:22.277000-04:00,2011
522beffe-7533-4a5e-92eb-971c904e9a6d,NELSON MULLINS RILEY & SCARBOROUGH,PI MOBILITY,,2011-04-18T12:38:28.817000-04:00,2011
1a57381c-5737-4de2-9c77-6d504dd87110,"THE FERGUSON GROUP, LLC",ANDERSON-IN CITY OF,,2011-04-18T14:05:52.587000-04:00,2011
3a9b0594-1464-4140-b0b8-f498d371fced,FIRSTENERGY CORP,FIRSTENERGY CORP,785000.00,2011-04-18T15:16:13.297000-04:00,2011
f3ad3661-5928-4fce-868d-c48668d28322,"ALPINE GROUP PARTNERS, LLC.",NRG ENERGY INC,,2011-04-18T15:55:47.683000-04:00,2011
3602b996-9456-45ea-b49b-ab413c512005,FEDEX CORPORATION,FEDEX CORPORATION,3897398.00,2011-04-19T10:43:50.127000-04:00,2011
4709b736-cb52-48fb-9086-68b303b91752,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,680000.00,2011-04-19T11:26:45.047000-04:00,2011
603cf4f5-59c0-4084-be8a-5044a6b344b8,ENVIRONMENTAL LAW AND POLICY CENTER,ENVIRONMENTAL LAW AND POLICY CENTER,,2011-04-19T11:27:59.390000-04:00,2011
2eb272a7-5b91-4266-951d-5a161670eab2,GREAT PLAINS ENERGY (FORMERLY KANSAS CITY POWER & LIGHT),GREAT PLAINS ENERGY (FORMERLY KANSAS CITY POWER & LIGHT),70000.00,2011-04-19T11:29:02.593000-04:00,2011
2a85f8ea-c334-4dba-adc7-7d3ccd7bd81a,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1470000.00,2011-04-19T12:02:54.140000-04:00,2011
f0f464b6-6105-4de3-9695-e04316efcfa9,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,980000.00,2011-04-19T14:38:23.977000-04:00,2011
d745eaf8-d5c1-46bc-8369-0b92e745b040,"MARCUS G. FAUST, PC",NV ENERGY,,2011-04-19T15:26:02.663000-04:00,2011
29fbb876-1a52-47b2-a1d5-30599b684e48,MICHAEL A. ANDREWS,PORTLAND GENERAL ELECTRIC CO,,2011-04-19T15:52:40.600000-04:00,2011
f5f5ca2f-d5fc-44d1-b47f-bd5fbd7deed1,"AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS","AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS",2005210.24,2011-04-19T17:35:21.423000-04:00,2011
d0989b36-2556-4a74-ab88-abbd0881b682,"AUSTIN ENERGY/CITY OF AUSTIN, TEXAS","AUSTIN ENERGY/CITY OF AUSTIN, TEXAS",111000.00,2011-04-19T17:41:48.140000-04:00,2011
bb3a3929-2d3a-4ab5-ba5d-510e28862851,AMERICAN AUTOMOBILE ASSOCIATION,AMERICAN AUTOMOBILE ASSOCIATION,165805.00,2011-04-19T21:18:19.493000-04:00,2011
2cef0f5d-79fa-4dc0-a631-53a08b87d20d,"THE NICKLES GROUP, LLC",GENERAL MOTORS LLC,,2011-04-20T10:12:49.590000-04:00,2011
cabec1ed-74b3-4678-ac73-64a7250d23e8,"CAPITOL TAX PARTNERS, LLP",EDISON ELECTRIC INSTITUTE,,2011-04-20T10:34:06.510000-04:00,2011
da0b66f8-e75f-4c9f-8c0c-44af5fb32b8f,"XCEL ENERGY, INC",XCEL ENERGY INC,900000.00,2011-04-20T11:20:29.030000-04:00,2011
